date,sell_quantity,sell_value,buy_quantity,buy_value,daily_balance,inventory,avg_temperature,precipitation,incc,fuel_price,is_holiday,no_sales,price_margin,rolling_mean_sell_value,rolling_mean_buy_value,rolling_std_sell_value,sell_quantity_lag_1,sell_quantity_lag_7,inventory_lag_1,avg_inventory_rolling,inventory_turnover,avg_sell_quantity_last_7d,sell_value_pct_change,buy_value_pct_change,is_moderate_rain,is_heavy_rain,precip_bin,temperature_bin,month,is_weekend,quarter,days_until_holiday,fuel_price_lag_30,fuel_price_lag_60,rolling_mean_fuel_price,fuel_price_pct_change,fuel_price_vs_buy_value,incc_lag_month,incc_lag_2_month,incc_monthly_change,sell_value_pct_vs_incc,sell_quantity_log,temperature_bin_encoded,preciptation_bin_encoded
2024-03-20,180.0,34.61,0.0,27.43,-180,177,26.3,0.2,0.0028,6.01,0,0,1.2617572001458257,35.083333333333336,27.43,0.6543189843901359,226.0,213.0,357.0,508.2857142857143,0.5042016792599393,141.85714285714286,-0.005745475438092562,0.0,0,0,light,high,3,False,1,9.0,6.0,6.03,6.01,0.0,0.0,0.0013,0.0027,0.0015,-0.008545475438092563,5.198497031265826,2,1
2024-03-21,101.0,34.66,280.0,27.43,179,356,26.3,12.1,0.0028,6.01,0,0,1.2635800218738606,34.693333333333335,27.43,0.10408329997331663,180.0,173.0,177.0,469.14285714285717,0.5706214657027036,131.57142857142858,0.0014446691707599157,0.0,0,1,heavy,high,3,False,1,8.0,6.0,5.98,6.01,0.0,0.0,0.0013,0.0027,0.0015,-0.0013553308292400842,4.624972813284271,2,3
2024-03-22,416.0,34.49,280.0,27.43,-136,220,23.1,8.1,0.0028,6.01,0,0,1.2573824279985417,34.58666666666667,27.43,0.08736894948053824,101.0,142.0,356.0,390.85714285714283,1.1685393225602827,170.71428571428572,-0.004904789382573438,0.0,1,0,moderate,optimal,3,False,1,7.0,6.0,5.98,6.01,0.0,0.0,0.0013,0.0027,0.0015,-0.007704789382573438,6.0330862217988015,1,2
2024-03-23,8.0,34.7,0.0,27.43,-8,212,20.4,0.8,0.0028,6.01,0,0,1.2650382792562889,34.616666666666674,27.43,0.11150485789118686,416.0,81.0,220.0,323.0,0.03636363619834711,160.28571428571428,0.006088721368512573,0.0,0,0,light,optimal,3,True,1,6.0,6.0,5.98,6.01,0.0,0.0,0.0013,0.0027,0.0015,0.003288721368512573,2.1972245773362196,1,1
2024-03-24,0.0,,0.0,27.43,0,212,19.0,29.3,0.0028,6.0,0,1,,34.59500000000001,27.43,,8.0,0.0,212.0,255.14285714285714,0.0,160.28571428571428,0.0,0.0,0,1,heavy,optimal,3,True,1,5.0,6.0,5.98,6.006666666666667,-0.0016638935108153063,-0.0016638935108153063,0.0013,0.0027,0.0015,-0.0028,0.0,1,3
2024-03-25,200.0,35.92,0.0,27.43,-200,12,23.0,0.3,0.0028,6.0,0,0,1.3095151294203429,35.31000000000001,27.43,,0.0,191.0,212.0,220.85714285714286,0.9433962219651122,161.57142857142858,0.03515850144092214,0.0,0,0,light,optimal,3,False,1,4.0,6.0,5.98,6.003333333333333,0.0,0.0,0.0013,0.0027,0.0015,0.032358501440922144,5.303304908059076,1,1
2024-03-26,178.0,35.38,280.0,27.43,102,114,22.6,2.8,0.0028,6.0,0,0,1.2898286547575648,35.650000000000006,27.43,,200.0,226.0,12.0,186.14285714285714,2.5,154.71428571428572,-0.015033407572383028,0.0,1,0,moderate,optimal,3,False,1,3.0,6.0,5.98,6.0,0.0,0.0,0.0013,0.0027,0.0015,-0.01783340757238303,5.187385805840755,1,2
2024-03-27,128.0,35.76,280.0,27.43,152,266,21.3,2.9,0.0028,6.0,0,0,1.3036820998906307,35.686666666666675,27.43,0.2773685875029142,178.0,180.0,114.0,198.85714285714286,1.1228070076946755,147.28571428571428,0.01074053137365727,0.0,1,0,moderate,optimal,3,False,1,2.0,6.0,5.98,6.0,0.0,0.0,0.0013,0.0027,0.0015,0.007940531373657269,4.859812404361672,1,2
2024-03-28,150.0,34.12,0.0,27.43,-150,116,22.5,4.9,0.0028,6.0,0,0,1.2438935472110826,35.08666666666667,27.43,0.8584482123770505,128.0,101.0,266.0,164.57142857142858,0.5639097723161287,154.28571428571428,-0.045861297539149914,0.0,1,0,moderate,optimal,3,False,1,1.0,6.0,5.98,6.0,0.0,0.0,0.0013,0.0027,0.0015,-0.04866129753914991,5.017279836814924,1,2
2024-03-29,0.0,,0.0,27.43,0,116,22.6,0.8,0.0028,6.0,1,1,,34.94000000000001,27.43,,150.0,416.0,116.0,149.71428571428572,0.0,94.85714285714286,0.0,0.0,0,0,light,optimal,3,False,1,0.0,6.0,5.98,6.0,0.0,0.0,0.0013,0.0027,0.0015,-0.0028,0.0,1,1
2024-03-30,8.0,37.2,0.0,27.43,-8,108,24.2,0.0,0.0028,6.0,0,0,1.3561793656580388,35.66000000000001,27.43,,0.0,8.0,116.0,134.85714285714286,0.068965516646849,94.85714285714286,0.09026963657678788,0.0,0,0,no rain,optimal,3,True,1,22.0,6.0,5.98,6.0,0.0,0.0,0.0013,0.0027,0.0015,0.08746963657678788,2.1972245773362196,1,0
2024-03-31,0.0,,0.0,27.43,0,108,24.6,0.0,0.0028,5.98,0,1,,37.2,27.43,,8.0,0.0,108.0,120.0,0.0,94.85714285714286,0.0,0.0,0,0,no rain,optimal,3,True,1,21.0,6.0,5.98,5.993333333333333,-0.0033333333333332993,-0.0033333333333332993,0.0028,0.0027,0.0,-0.0028,0.0,1,0
2024-04-01,195.0,36.61,240.0,28.18,45,153,24.9,0.1,0.0052,5.98,0,0,1.2991483321504613,36.90500000000001,27.679999999999996,,0.0,200.0,108.0,140.14285714285714,1.8055555388374487,94.14285714285714,-0.01586021505376356,0.02734232592052499,0,0,no rain,optimal,4,False,2,20.0,6.0,5.98,5.986666666666667,0.0,-0.02734232592052499,0.0028,0.0013,0.0024,-0.02106021505376356,5.278114659230517,1,0
2024-04-02,168.0,36.97,280.0,28.64,112,265,24.0,2.6,0.0052,5.98,0,0,1.2908519553072626,36.790000000000006,28.083333333333332,,195.0,178.0,153.0,161.71428571428572,1.0980392085095476,92.71428571428571,0.009833378858235431,0.016323633782824754,1,0,moderate,optimal,4,False,2,19.0,5.99,5.98,5.98,0.0,-0.016323633782824754,0.0028,0.0013,0.0024,0.004633378858235431,5.1298987149230735,1,2
2024-04-03,134.0,32.66,240.0,28.18,106,371,25.0,0.0,0.0052,5.98,0,0,1.1589779985805535,35.413333333333334,28.333333333333332,2.3912409609517353,168.0,128.0,265.0,176.71428571428572,0.5056603754503383,93.57142857142857,-0.11658101163105228,-0.016061452513966512,0,0,no rain,optimal,4,False,2,18.0,5.99,5.98,5.98,0.0,0.016061452513966512,0.0028,0.0013,0.0024,-0.12178101163105227,4.90527477843843,1,0
2024-04-04,226.0,35.66,0.0,28.18,-226,145,26.1,0.0,0.0052,5.98,0,0,1.2654364797728885,35.09666666666667,28.333333333333332,2.209532378883225,134.0,150.0,371.0,180.85714285714286,0.6091644188432226,104.42857142857143,0.0918554807103491,0.0,0,0,no rain,high,4,False,2,17.0,5.99,6.02,5.98,0.0,0.0,0.0028,0.0013,0.0024,0.0866554807103491,5.424950017481403,2,0
2024-04-05,111.0,35.53,280.0,28.64,169,314,26.0,0.0,0.0052,5.98,0,0,1.240572625698324,34.61666666666667,28.333333333333332,1.6957692453082627,226.0,0.0,145.0,209.14285714285714,0.7655172360998811,120.28571428571429,-0.003645541222658366,0.016323633782824754,0,0,no rain,high,4,False,2,16.0,5.99,6.02,5.98,0.0,-0.016323633782824754,0.0028,0.0013,0.0024,-0.008845541222658366,4.718498871295094,2,0
2024-04-06,4.0,36.9,0.0,28.64,-4,310,24.2,0.0,0.0052,5.98,0,0,1.2884078212290502,36.03,28.486666666666668,0.7562407024222262,111.0,8.0,314.0,238.0,0.012738853462615116,119.71428571428571,0.0385589642555586,0.0,0,0,no rain,optimal,4,True,2,15.0,5.99,6.02,5.98,0.0,0.0,0.0028,0.0013,0.0024,0.03335896425555861,1.6094379124341003,1,0
2024-04-07,0.0,,0.0,28.64,0,310,24.0,0.0,0.0052,5.98,0,1,,36.215,28.64,,4.0,0.0,310.0,266.85714285714283,0.0,119.71428571428571,0.0,0.0,0,0,no rain,optimal,4,True,2,14.0,5.99,6.02,5.98,0.0,0.0,0.0028,0.0013,0.0024,-0.0052,0.0,1,0
2024-04-08,123.0,36.9,280.0,28.64,157,467,23.0,4.1,0.0052,5.98,0,0,1.2884078212290502,36.9,28.64,,0.0,195.0,310.0,311.7142857142857,0.3967741922684703,109.42857142857143,0.0,0.0,1,0,moderate,optimal,4,False,2,13.0,5.99,6.02,5.98,0.0,0.0,0.0028,0.0013,0.0024,-0.0052,4.820281565605037,1,2
2024-04-09,169.0,37.34,0.0,28.64,-169,298,22.6,3.2,0.0052,5.98,0,0,1.3037709497206704,37.120000000000005,28.64,,123.0,168.0,467.0,316.42857142857144,0.36188436753343817,109.57142857142857,0.011924119241192521,0.0,1,0,moderate,optimal,4,False,2,12.0,5.99,6.02,5.98,0.0,0.0,0.0028,0.0013,0.0024,0.0067241192411925214,5.135798437050262,1,2
2024-04-10,155.0,34.95,240.0,28.18,85,383,23.4,1.8,0.0052,5.98,0,0,1.2402413058907027,36.396666666666675,28.486666666666668,1.2720193918857534,169.0,134.0,298.0,318.14285714285717,0.5201342264425026,112.57142857142857,-0.06400642742367435,-0.016061452513966512,0,0,light,optimal,4,False,2,11.0,5.99,6.02,5.98,0.0,0.016061452513966512,0.0028,0.0013,0.0024,-0.06920642742367435,5.049856007249537,1,1
2024-04-11,250.0,35.78,0.0,28.18,-250,133,24.7,0.5,0.0052,5.98,0,0,1.2696948190205821,36.02333333333334,28.333333333333332,1.2134386401188106,155.0,226.0,383.0,316.42857142857144,0.6527415126560274,116.0,0.023748211731044355,0.0,0,0,light,optimal,4,False,2,10.0,5.99,6.0,5.98,0.0,0.0,0.0028,0.0013,0.0024,0.018548211731044355,5.5254529391317835,1,1
2024-04-12,128.0,34.61,280.0,28.64,152,285,24.5,0.0,0.0052,5.98,0,0,1.208449720670391,35.11333333333334,28.333333333333332,0.6018582335844113,250.0,111.0,133.0,312.2857142857143,0.9624060078014586,118.42857142857143,-0.032699832308552335,0.016323633782824754,0,0,no rain,optimal,4,False,2,9.0,5.99,6.0,5.98,0.0,-0.016323633782824754,0.0028,0.0013,0.0024,-0.03789983230855233,4.859812404361672,1,0
2024-04-13,36.0,37.47,0.0,28.64,-36,249,24.6,2.7,0.0052,5.98,0,0,1.3083100558659218,35.95333333333334,28.486666666666668,1.4378572019965619,128.0,4.0,285.0,303.57142857142856,0.12631578903047092,123.0,0.08263507656746594,0.0,1,0,moderate,optimal,4,True,2,8.0,5.99,6.0,5.98,0.0,0.0,0.0028,0.0013,0.0024,0.07743507656746594,3.6109179126442243,1,2
2024-04-14,0.0,,0.0,28.64,0,249,22.6,9.3,0.0052,5.99,0,1,,36.040000000000006,28.64,,36.0,0.0,249.0,294.85714285714283,0.0,123.0,0.0,0.0,1,0,moderate,optimal,4,True,2,7.0,5.99,6.0,5.983333333333334,0.0016722408026754731,0.0016722408026754731,0.0028,0.0013,0.0024,-0.0052,0.0,1,2
2024-04-15,256.0,35.61,240.0,28.18,-16,233,24.0,0.3,0.0052,5.99,0,0,1.2636621717530163,36.540000000000006,28.486666666666668,,0.0,123.0,249.0,261.42857142857144,1.028112445670231,142.0,-0.04963971176941551,-0.016061452513966512,0,0,light,optimal,4,False,2,6.0,5.99,6.0,5.986666666666667,0.0,0.016061452513966512,0.0028,0.0013,0.0024,-0.0548397117694155,5.54907608489522,1,1
2024-04-16,62.0,35.69,280.0,28.64,218,451,25.1,0.0,0.0052,5.99,0,0,1.2461592178770948,35.650000000000006,28.486666666666668,,256.0,169.0,233.0,283.2857142857143,0.26609441945882223,126.71428571428571,0.0022465599550687276,0.016323633782824754,0,0,no rain,high,4,False,2,5.0,6.01,6.0,5.99,0.0,-0.016323633782824754,0.0028,0.0013,0.0024,-0.002953440044931272,4.143134726391533,2,0
2024-04-17,60.0,36.04,0.0,28.64,-60,391,23.8,7.3,0.0052,5.99,0,0,1.2583798882681563,35.78,28.486666666666668,0.22869193252067666,62.0,155.0,451.0,284.42857142857144,0.13303769371831997,113.14285714285714,0.009806668534603658,0.0,1,0,moderate,optimal,4,False,2,4.0,6.01,6.0,5.99,0.0,0.0,0.0028,0.0013,0.0024,0.004606668534603658,4.110873864173311,1,2
2024-04-18,159.0,35.53,280.0,28.64,121,512,21.5,0.0,0.0052,5.99,0,0,1.240572625698324,35.75333333333334,28.64,0.2608320021266065,60.0,250.0,391.0,338.57142857142856,0.4066496153282619,100.14285714285714,-0.014150943396226356,0.0,0,0,no rain,optimal,4,False,2,3.0,6.01,6.0,5.99,0.0,0.0,0.0028,0.0013,0.0024,-0.019350943396226356,5.075173815233827,1,0
2024-04-19,220.0,32.68,0.0,28.64,-220,292,19.8,0.0,0.0052,5.99,0,0,1.1410614525139664,34.75000000000001,28.64,1.81071808959871,159.0,128.0,512.0,339.57142857142856,0.4296874991607666,113.28571428571429,-0.0802139037433155,0.0,0,0,no rain,optimal,4,False,2,2.0,6.01,6.0,5.99,0.0,0.0,0.0028,0.0013,0.0024,-0.08541390374331549,5.3981627015177525,1,0
2024-04-20,2.0,34.9,0.0,28.64,-2,290,21.1,0.0,0.0052,5.99,0,0,1.2185754189944134,34.370000000000005,28.64,1.497097191233751,220.0,36.0,292.0,345.42857142857144,0.006849315045036592,108.42857142857143,0.06793145654834754,0.0,0,0,no rain,optimal,4,True,2,1.0,6.01,6.0,5.99,0.0,0.0,0.0028,0.0013,0.0024,0.06273145654834754,1.0986122886681098,1,0
2024-04-21,0.0,,0.0,28.64,0,290,22.1,0.0,0.0052,6.0,1,1,,33.790000000000006,28.64,,2.0,0.0,290.0,351.2857142857143,0.0,108.42857142857143,0.0,0.0,0,0,no rain,optimal,4,True,2,0.0,6.01,6.0,5.993333333333333,0.0016694490818029983,0.0016694490818029983,0.0028,0.0013,0.0024,-0.0052,0.0,1,0
2024-04-22,0.0,,520.0,28.41,520,810,23.5,0.0,0.0052,6.0,0,1,,34.9,28.563333333333333,,0.0,256.0,290.0,433.7142857142857,0.0,71.85714285714286,0.0,-0.0080307262569832,0,0,no rain,optimal,4,False,2,9.0,6.01,6.0,5.996666666666667,0.0,0.0080307262569832,0.0028,0.0013,0.0024,-0.0052,0.0,1,0
2024-04-23,145.0,34.95,0.0,28.41,-145,665,24.1,0.0,0.0052,6.0,0,0,1.2302006335797255,34.95,28.486666666666668,,0.0,62.0,810.0,464.2857142857143,0.17901234545800945,83.71428571428571,0.0014326647564470996,0.0,0,0,no rain,optimal,4,False,2,8.0,6.0,6.0,6.0,0.0,0.0,0.0028,0.0013,0.0024,-0.0037673352435529,4.983606621708336,1,0
2024-04-24,236.0,34.46,240.0,28.18,4,669,24.0,0.0,0.0052,6.0,0,0,1.2228530872959547,34.70500000000001,28.333333333333332,,145.0,60.0,665.0,504.0,0.3548872175114478,108.85714285714286,-0.014020028612303337,-0.008095740936290063,0,0,no rain,optimal,4,False,2,7.0,6.0,6.0,6.0,0.0,0.008095740936290063,0.0028,0.0013,0.0024,-0.019220028612303337,5.4680601411351315,1,0
2024-04-25,188.0,35.44,240.0,28.18,52,721,24.2,0.0,0.0052,6.0,0,0,1.2576295244854505,34.95000000000001,28.25666666666667,0.4900000000000002,236.0,159.0,669.0,533.8571428571429,0.28101644203136555,113.0,0.028438769587928014,0.0,0,0,no rain,optimal,4,False,2,6.0,6.0,6.0,6.0,0.0,0.0,0.0028,0.0013,0.0024,0.023238769587928015,5.241747015059643,1,0
2024-04-26,41.0,35.17,0.0,28.18,-41,680,24.3,0.0,0.0052,6.0,0,0,1.2480482611781405,35.02333333333334,28.18,0.5061949558552865,188.0,220.0,721.0,589.2857142857143,0.056865464553584655,87.42857142857143,-0.007618510158013403,0.0,0,0,no rain,optimal,4,False,2,5.0,6.0,6.0,6.0,0.0,0.0,0.0028,0.0013,0.0024,-0.012818510158013403,3.7376696182833684,1,0
2024-04-27,1.0,41.6,0.0,28.18,-1,679,25.5,0.0,0.0052,6.0,0,0,1.476224272533712,37.403333333333336,28.18,3.6369263579750113,41.0,2.0,680.0,644.8571428571429,0.001470588233131488,87.28571428571429,0.1828262723912426,0.0,0,0,no rain,high,4,True,2,4.0,6.0,6.0,6.0,0.0,0.0,0.0028,0.0013,0.0024,0.1776262723912426,0.6931471805599453,2,0
2024-04-28,0.0,,0.0,28.18,0,679,25.8,0.0,0.0052,5.99,0,1,,38.385000000000005,28.18,,1.0,0.0,679.0,700.4285714285714,0.0,87.28571428571429,0.0,0.0,0,0,no rain,high,4,True,2,3.0,6.0,6.0,5.996666666666667,-0.0016666666666665941,-0.0016666666666665941,0.0028,0.0013,0.0024,-0.0052,0.0,2,0
2024-04-29,57.0,35.36,280.0,28.03,223,902,25.2,0.0,0.0052,5.99,0,0,1.2615055297895112,38.480000000000004,28.13,,0.0,0.0,679.0,713.5714285714286,0.0839469807305641,95.42857142857143,-0.15000000000000002,-0.005322924059616652,0,0,no rain,high,4,False,2,2.0,6.0,6.0,5.993333333333333,0.0,0.005322924059616652,0.0028,0.0013,0.0024,-0.15520000000000003,4.060443010546419,2,0
2024-04-30,118.0,35.79,0.0,28.03,-118,784,25.2,0.0,0.0052,5.99,0,0,1.2768462361755262,35.575,28.080000000000002,,57.0,145.0,902.0,730.5714285714286,0.13082039896804834,91.57142857142857,0.012160633484162853,0.0,0,0,no rain,high,4,False,2,1.0,5.98,6.0,5.99,0.0,0.0,0.0028,0.0028,0.0024,0.006960633484162853,4.77912349311153,2,0
2024-05-01,0.0,,0.0,28.03,0,784,25.1,0.0,0.0086,5.99,1,1,,35.575,28.03,,118.0,236.0,784.0,747.0,0.0,57.857142857142854,0.0,0.0,0,0,no rain,high,5,False,2,0.0,5.98,6.0,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,2,0
2024-05-02,176.0,36.26,280.0,28.03,104,888,25.6,0.0,0.0086,5.99,0,0,1.2936139850160542,36.025000000000006,28.03,,0.0,188.0,784.0,770.8571428571429,0.2244897956320283,56.142857142857146,0.013132159821179101,0.0,0,0,no rain,high,5,False,2,68.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.004532159821179101,5.176149732573829,2,0
2024-05-03,120.0,34.94,0.0,28.03,-120,768,25.6,0.0,0.0086,5.99,0,0,1.2465215840171244,35.60000000000001,28.03,,176.0,41.0,888.0,783.4285714285714,0.13513513498295593,67.42857142857143,-0.036403750689465,0.0,0,0,no rain,high,5,False,2,67.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.045003750689464994,4.795790545596741,2,0
2024-05-04,7.0,33.95,0.0,28.03,-7,761,25.2,0.0,0.0086,5.99,0,0,1.2112022832679272,35.050000000000004,28.03,1.1589219128137984,120.0,1.0,768.0,795.1428571428571,0.009114583321465386,68.28571428571429,-0.028334287349742304,0.0,0,0,no rain,high,5,True,2,66.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0369342873497423,2.0794415416798357,2,0
2024-05-05,0.0,,0.0,28.03,0,761,25.0,0.0,0.0086,5.99,0,1,,34.44500000000001,28.03,,7.0,0.0,761.0,806.8571428571429,0.0,68.28571428571429,0.0,0.0,0,0,no rain,optimal,5,True,2,65.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,1,0
2024-05-06,194.0,35.66,280.0,29.8,86,847,24.0,0.0,0.0086,5.99,0,0,1.1966442953020133,34.80500000000001,28.62,,0.0,57.0,761.0,799.0,0.25492772634043664,87.85714285714286,0.05036818851251823,0.0631466286122011,0,0,no rain,optimal,5,False,2,64.0,5.98,5.99,5.99,0.0,-0.0631466286122011,0.0052,0.0028,0.0034000000000000002,0.041768188512518234,5.272999558563747,1,0
2024-05-07,110.0,35.83,280.0,29.8,170,1017,25.0,0.0,0.0086,5.99,0,0,1.2023489932885905,35.745000000000005,29.209999999999997,,194.0,118.0,847.0,832.2857142857143,0.12987012971680031,86.71428571428571,0.004767246214245624,0.0,0,0,no rain,optimal,5,False,2,63.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.003832753785754376,4.709530201312334,1,0
2024-05-08,161.0,35.95,280.0,29.8,119,1136,25.3,0.0,0.0086,5.99,0,0,1.2063758389261745,35.81333333333334,29.8,0.14571661996267377,110.0,0.0,1017.0,882.5714285714286,0.15830875107344272,109.71428571428571,0.0033491487580241674,0.0,0,0,no rain,high,5,False,2,62.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0052508512419758326,5.087596335232384,2,0
2024-05-09,118.0,35.54,0.0,29.8,-118,1018,24.3,0.0,0.0086,5.99,0,0,1.1926174496644295,35.77333333333334,29.8,0.2107921567168594,161.0,176.0,1136.0,901.1428571428571,0.103873239345182,101.42857142857143,-0.011404728789986218,0.0,0,0,no rain,optimal,5,False,2,61.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.020004728789986218,4.77912349311153,1,0
2024-05-10,139.0,34.94,240.0,27.09,101,1119,23.9,0.0,0.0086,5.99,0,0,1.2897748246585454,35.47666666666667,28.896666666666665,0.5079698153762098,118.0,120.0,1018.0,951.2857142857143,0.13654223955153022,104.14285714285714,-0.01688238604389425,-0.09093959731543622,0,0,no rain,optimal,5,False,2,60.0,5.98,5.99,5.99,0.0,0.09093959731543622,0.0052,0.0028,0.0034000000000000002,-0.02548238604389425,4.941642422609304,1,0
2024-05-11,37.0,34.27,0.0,27.09,-37,1082,24.8,0.0,0.0086,5.99,0,0,1.2650424510889628,34.91666666666667,27.993333333333336,0.6353214409519975,139.0,7.0,1119.0,997.1428571428571,0.0330652367890391,108.42857142857143,-0.01917572982255278,0.0,0,0,no rain,optimal,5,True,2,59.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.02777572982255278,3.6375861597263857,1,0
2024-05-12,0.0,,0.0,27.09,0,1082,24.6,0.0,0.0086,5.99,0,1,,34.605000000000004,27.09,,37.0,0.0,1082.0,1043.0,0.0,108.42857142857143,0.0,0.0,0,0,no rain,optimal,5,True,2,58.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,1,0
2024-05-13,203.0,35.41,0.0,27.09,-203,879,25.0,0.0,0.0086,5.99,0,0,1.3071244001476559,34.84,27.09,,0.0,194.0,1082.0,1047.5714285714287,0.1876155266288211,109.71428571428571,0.033265246571345,0.0,0,0,no rain,optimal,5,False,2,57.0,5.98,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.024665246571344997,5.318119993844216,1,0
2024-05-14,224.0,36.0,560.0,27.53,336,1215,23.2,0.2,0.0086,5.99,0,0,1.3076643661460225,35.705000000000005,27.236666666666668,,203.0,110.0,879.0,1075.857142857143,0.25483503952806025,126.0,0.016661959898333967,0.01624215577703958,0,0,light,optimal,5,False,2,56.0,5.99,5.99,5.99,0.0,-0.01624215577703958,0.0052,0.0028,0.0034000000000000002,0.008061959898333967,5.41610040220442,1,1
2024-05-15,123.0,37.19,0.0,27.53,-123,1092,21.3,0.0,0.0086,5.99,0,0,1.3508899382491826,36.2,27.383333333333336,0.9066973034039656,224.0,161.0,1215.0,1069.5714285714287,0.10123456781791393,120.57142857142857,0.033055555555555394,0.0,0,0,no rain,optimal,5,False,2,55.0,5.99,5.99,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.024455555555555394,4.820281565605037,1,0
2024-05-16,84.0,35.03,0.0,27.53,-84,1008,23.1,0.0,0.0086,5.99,0,0,1.2724300762804213,36.07333333333334,27.53,1.0818656724997557,123.0,118.0,1092.0,1068.142857142857,0.07692307685263454,115.71428571428571,-0.05808012906695337,0.0,0,0,no rain,optimal,5,False,2,54.0,5.99,6.01,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.06668012906695336,4.442651256490317,1,0
2024-05-17,207.0,34.49,0.0,27.53,-207,801,25.0,0.0,0.0086,5.99,0,0,1.252815110788231,35.57,27.53,1.4287057079748788,84.0,139.0,1008.0,1022.7142857142857,0.20535714265341554,125.42857142857143,-0.015415358264344814,0.0,0,0,no rain,optimal,5,False,2,53.0,5.99,6.01,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.024015358264344814,5.337538079701318,1,0
2024-05-18,1.0,41.6,0.0,27.53,-1,800,24.6,0.0,0.0086,5.99,0,0,1.5110788231020704,37.040000000000006,27.53,3.9582950875345366,207.0,37.0,801.0,982.4285714285714,0.0012484394491280406,120.28571428571429,0.2061467091910698,0.0,0,0,no rain,optimal,5,True,2,52.0,5.99,6.01,5.99,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.1975467091910698,0.6931471805599453,1,0
2024-05-19,0.0,,0.0,27.53,0,800,23.4,0.0,0.0086,5.97,0,1,,38.04500000000001,27.53,,1.0,0.0,800.0,942.1428571428571,0.0,120.28571428571429,0.0,0.0,0,0,no rain,optimal,5,True,2,51.0,5.99,6.01,5.983333333333333,-0.0033388981636061077,-0.0033388981636061077,0.0052,0.0028,0.0034000000000000002,-0.0086,0.0,1,0
2024-05-20,133.0,36.27,0.0,27.53,-133,667,22.9,0.0,0.0086,5.97,0,0,1.3174718488921178,38.93500000000001,27.53,,0.0,203.0,800.0,911.8571428571429,0.1662499997921875,110.28571428571429,-0.12812499999999993,0.0,0,0,no rain,optimal,5,False,2,50.0,5.99,6.01,5.976666666666667,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.13672499999999993,4.897839799950911,1,0
2024-05-21,89.0,34.59,280.0,28.72,191,858,22.9,0.0,0.0086,5.97,0,0,1.2043871866295266,35.43000000000001,27.926666666666666,,133.0,224.0,667.0,860.8571428571429,0.13343328315827094,91.0,-0.04631927212572373,0.043225572103160026,0,0,no rain,optimal,5,False,2,49.0,6.0,6.01,5.97,0.0,-0.043225572103160026,0.0052,0.0028,0.0034000000000000002,-0.05491927212572373,4.499809670330265,1,0
2024-05-22,140.0,35.84,0.0,28.72,-140,718,22.8,0.0,0.0086,5.97,0,0,1.2479108635097496,35.56666666666667,28.323333333333334,0.8727160668472516,89.0,123.0,858.0,807.4285714285714,0.16317016297998815,93.42857142857143,0.036137612026597266,0.0,0,0,no rain,optimal,5,False,2,48.0,6.0,6.01,5.97,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.027537612026597266,4.948759890378168,1,0
2024-05-23,53.0,34.17,0.0,28.72,-53,665,23.5,0.0,0.0086,5.97,0,0,1.1897632311977717,34.866666666666674,28.72,0.8686963412685237,140.0,84.0,718.0,758.4285714285714,0.07381615588604992,89.0,-0.046595982142857206,0.0,0,0,no rain,optimal,5,False,2,47.0,6.0,6.0,5.97,0.0,0.0,0.0052,0.0028,0.0034000000000000002,-0.0551959821428572,3.9889840465642745,1,0
2024-05-24,78.0,36.72,0.0,28.72,-78,587,19.4,0.2,0.0086,5.97,0,0,1.2785515320334262,35.576666666666675,28.72,1.2952348564385276,53.0,207.0,665.0,727.8571428571429,0.11729323290632597,70.57142857142857,0.07462686567164178,0.0,0,0,light,optimal,5,False,2,46.0,6.0,6.0,5.97,0.0,0.0,0.0052,0.0028,0.0034000000000000002,0.06602686567164179,4.3694478524670215,1,1
